price,carat,city,depth,table,x,y,z,cut,color,clarity
1369,0.54,Amsterdam,59.8,57.0,5.31,5.29,3.17,Ideal,F,SI1
4338,1.01,Las Vegas,62.6,60.0,6.39,6.35,3.99,Premium,G,SI1
10396,1.13,Tel Aviv,61.6,57.0,6.66,6.75,4.13,Ideal,G,VVS2
7666,1.2,Surat,63.8,60.0,6.6,6.65,4.23,Good,F,VS2
689,0.36,Paris,61.2,59.0,4.59,4.56,2.8,Premium,D,SI2
7157,1.36,Dubai,62.0,56.0,7.08,7.11,4.4,Ideal,F,SI2
5724,1.2,Luxembourg,62.5,59.0,6.73,6.77,4.22,Very Good,I,VS2
14750,1.51,Las Vegas,62.3,55.0,7.35,7.29,4.56,Ideal,G,VVS2
12265,1.5,Paris,60.4,59.0,7.38,7.43,4.47,Ideal,E,SI1
828,0.31,New York City,62.1,54.0,4.35,4.38,2.71,Ideal,F,VVS1
1698,0.56,Amsterdam,61.2,56.0,5.33,5.29,3.25,Ideal,G,VS2
655,0.3,Luxembourg,60.7,58.0,4.34,4.36,2.64,Ideal,G,VVS2
14540,2.01,Madrid,62.3,58.0,8.06,8.02,5.01,Ideal,I,SI1
6377,1.66,Madrid,60.8,57.0,7.68,7.65,4.66,Ideal,J,SI2
11702,1.57,Las Vegas,61.8,55.0,7.49,7.43,4.61,Ideal,G,SI1
10165,1.67,Kimberly,60.7,60.0,7.61,7.68,4.64,Very Good,I,VS2
3578,0.9,Amsterdam,58.7,58.0,6.3,6.28,3.69,Premium,D,SI2
10181,1.01,Dubai,63.6,56.0,6.31,6.24,3.99,Good,G,VS2
1200,0.4,Paris,59.9,57.0,4.82,4.77,2.87,Ideal,D,VS1
650,0.34,Surat,60.6,60.0,4.53,4.48,2.73,Premium,D,SI2
2555,0.79,Surat,62.2,57.0,5.94,5.9,3.68,Premium,F,SI2
3334,0.78,London,62.0,55.0,5.89,5.95,3.67,Ideal,E,VS2
2317,0.79,Antwerp,61.8,60.0,5.96,5.92,3.67,Premium,I,SI1
2013,0.5,Tel Aviv,61.0,61.0,5.09,5.11,3.11,Very Good,F,VVS2
7111,1.21,Paris,61.7,53.0,6.89,6.92,4.26,Ideal,I,VS1
2666,0.9,Antwerp,65.8,55.0,6.05,6.01,3.97,Fair,I,VS2
755,0.42,Dubai,62.1,54.0,4.81,4.84,2.99,Very Good,H,VS2
1056,0.4,London,61.4,56.0,4.81,4.74,2.93,Premium,E,VVS2
2106,0.75,London,60.4,60.0,5.89,5.93,3.57,Very Good,H,SI2
6914,1.05,London,59.4,59.0,6.62,6.65,3.94,Ideal,G,VS2
789,0.3,Las Vegas,60.2,57.0,4.37,4.4,2.64,Ideal,E,VVS2
561,0.32,Dubai,62.3,58.0,4.36,4.41,2.73,Premium,G,VS2
812,0.38,Dubai,61.2,62.0,4.66,4.62,2.84,Premium,H,SI1
7154,1.64,Paris,63.8,58.0,7.45,7.41,4.74,Good,G,SI2
2147,0.71,Madrid,63.2,58.0,5.68,5.65,3.58,Very Good,G,SI1
1443,0.51,Tel Aviv,62.3,56.0,5.15,5.12,3.2,Ideal,E,SI1
7821,1.01,Kimberly,60.8,59.0,6.42,6.46,3.92,Premium,E,VS1
4238,1.02,Las Vegas,63.0,58.0,6.44,6.38,4.04,Premium,F,SI2
1076,0.41,Kimberly,60.4,56.0,4.83,4.8,2.91,Ideal,G,VVS2
506,0.3,Paris,63.4,55.0,4.3,4.25,2.71,Very Good,J,VS1
798,0.32,Zurich,60.0,62.0,4.44,4.49,2.68,Very Good,F,VS1
774,0.43,Surat,62.5,55.0,4.8,4.83,3.01,Ideal,D,SI1
1076,0.41,Zurich,61.4,55.0,4.84,4.8,2.96,Ideal,E,VS1
4213,0.96,Zurich,62.1,57.0,6.3,6.35,3.93,Ideal,H,SI2
3265,0.7,Kimberly,61.7,59.0,5.67,5.71,3.51,Premium,E,VVS1
858,0.32,Las Vegas,62.1,54.0,4.4,4.4,2.74,Ideal,D,VVS2
4988,1.02,Dubai,62.2,57.0,6.43,6.49,4.02,Ideal,G,SI1
4221,1.01,Zurich,63.3,57.0,6.37,6.39,4.04,Good,F,SI2
1042,0.41,Antwerp,61.4,59.0,4.78,4.76,2.93,Ideal,G,VS2
2374,0.93,Kimberly,61.3,59.0,6.22,6.27,3.83,Very Good,F,I1
3064,0.71,Kimberly,63.3,59.0,5.64,5.68,3.58,Very Good,E,VS1
2753,0.7,Tel Aviv,61.0,57.0,5.68,5.73,3.48,Very Good,E,SI1
1812,0.53,Madrid,62.2,55.0,5.17,5.22,3.23,Ideal,F,VS1
872,0.31,Antwerp,60.8,58.0,4.37,4.35,2.65,Premium,E,VS2
1385,0.52,Amsterdam,63.7,54.0,5.12,5.09,3.25,Good,H,VS2
2264,0.71,Madrid,61.5,55.0,5.74,5.78,3.54,Ideal,G,SI2
505,0.32,Tel Aviv,62.7,54.0,4.39,4.41,2.76,Very Good,H,VS2
442,0.3,Surat,61.6,61.0,4.23,4.28,2.62,Very Good,I,VS1
4486,1.01,Las Vegas,61.3,57.0,6.47,6.54,3.99,Ideal,J,VS2
969,0.38,Luxembourg,61.9,55.0,4.68,4.64,2.89,Ideal,F,VS2
2328,0.76,Antwerp,61.9,70.0,5.84,5.77,3.59,Fair,H,SI1
5002,1.1,Luxembourg,62.0,56.5,6.58,6.63,4.09,Ideal,H,SI2
4513,1.01,Surat,63.1,60.0,6.41,6.37,4.03,Very Good,H,SI1
2198,0.71,Dubai,64.6,60.0,5.62,5.59,3.62,Fair,D,SI2
4686,1.21,London,62.3,59.0,6.82,6.77,4.23,Premium,I,SI2
579,0.33,London,59.1,58.0,4.51,4.56,2.68,Very Good,E,SI1
500,0.31,Las Vegas,62.1,54.0,4.34,4.39,2.71,Very Good,F,VS2
4959,1.13,Tel Aviv,62.0,57.0,6.66,6.73,4.15,Ideal,H,SI1
6215,1.02,Paris,61.9,62.0,6.47,6.38,3.98,Premium,E,VS2
15792,1.52,Paris,63.9,56.0,7.25,7.21,4.62,Good,E,VS1
334,0.29,Kimberly,62.4,58.0,4.2,4.23,2.63,Premium,I,VS2
6356,1.29,Luxembourg,62.6,59.0,6.98,6.91,4.35,Premium,J,VVS2
430,0.24,Paris,61.7,60.0,3.97,4.0,2.46,Very Good,E,VS1
2651,0.71,London,59.2,61.0,5.8,5.85,3.45,Good,E,SI1
3354,0.7,Zurich,61.9,58.0,5.67,5.74,3.53,Ideal,G,VVS1
4480,1.0,Kimberly,66.4,51.0,6.31,6.22,4.16,Fair,E,VS2
2657,0.7,Kimberly,60.9,60.0,5.72,5.68,3.47,Premium,G,VS2
2313,0.71,Kimberly,61.1,57.0,5.71,5.75,3.5,Ideal,H,SI1
1082,0.42,Kimberly,61.6,56.0,4.82,4.8,2.96,Ideal,F,VS1
854,0.33,Madrid,61.6,60.0,4.46,4.41,2.73,Premium,G,VS1
7963,1.58,London,61.0,60.0,7.54,7.51,4.59,Premium,E,SI2
1079,0.41,Tel Aviv,61.9,59.0,4.77,4.8,2.96,Premium,E,VS1
1316,0.55,Madrid,60.1,61.0,5.32,5.29,3.19,Very Good,G,SI1
523,0.31,Surat,62.3,57.0,4.37,4.33,2.71,Premium,G,SI2
3863,0.9,Zurich,63.6,57.0,6.08,6.12,3.88,Very Good,E,SI1
2030,0.57,Dubai,61.6,56.9,5.29,5.36,3.28,Ideal,E,VS1
1273,0.52,Paris,57.9,61.0,5.28,5.33,3.07,Very Good,F,SI2
391,0.23,Zurich,62.2,55.0,3.93,3.95,2.45,Very Good,G,VS1
3081,0.79,Surat,62.0,55.0,5.93,5.95,3.68,Ideal,F,SI1
767,0.35,Amsterdam,59.2,58.0,4.59,4.63,2.73,Premium,E,VS2
653,0.42,Madrid,58.8,60.0,4.86,4.9,2.87,Very Good,E,SI2
8737,1.52,Amsterdam,60.2,60.0,7.4,7.46,4.47,Premium,D,SI2
7627,1.06,Kimberly,62.4,55.0,6.54,6.5,4.07,Premium,G,VVS2
1431,0.51,Amsterdam,61.5,56.0,5.15,5.16,3.17,Ideal,D,SI1
3901,1.06,New York City,62.6,59.0,6.51,6.47,4.06,Premium,F,SI2
2280,1.0,London,68.0,57.0,6.14,6.05,4.15,Fair,F,I1
633,0.38,Tel Aviv,61.6,57.0,4.61,4.65,2.85,Very Good,E,SI2
3533,0.96,Surat,65.6,58.0,6.11,6.15,4.02,Fair,E,SI2
492,0.24,London,64.8,57.0,3.9,3.94,2.54,Good,F,VVS1
10494,1.22,Surat,63.0,56.0,6.88,6.76,4.3,Premium,F,VVS2
3669,1.12,Surat,61.2,58.0,6.72,6.68,4.1,Premium,I,SI2
3377,0.9,Luxembourg,58.3,60.0,6.39,6.33,3.71,Premium,G,SI2
394,0.3,Tel Aviv,61.9,61.0,4.27,4.29,2.65,Very Good,I,SI1
15351,2.0,Zurich,70.2,57.0,7.63,7.59,5.34,Fair,F,SI2
17841,2.18,Zurich,61.9,60.0,8.24,8.29,5.12,Premium,G,SI2
5988,1.01,Kimberly,63.3,57.0,6.35,6.39,4.03,Good,H,VVS2
4714,1.31,Kimberly,63.4,58.0,6.91,6.8,4.35,Very Good,G,SI2
13621,2.03,Paris,62.7,65.0,8.17,7.92,5.06,Good,G,SI2
5411,1.01,London,63.2,59.0,6.27,6.35,3.99,Good,E,SI1
5599,1.01,London,62.4,56.0,6.43,6.39,4.0,Ideal,E,SI1
1317,0.5,Zurich,63.0,56.0,5.13,5.06,3.21,Ideal,E,SI1
4054,1.01,Las Vegas,62.8,57.0,6.41,6.36,4.01,Premium,E,SI2
974,0.46,Dubai,61.7,57.0,4.96,4.99,3.07,Ideal,I,VVS1
10193,1.35,New York City,61.5,56.0,7.12,7.15,4.39,Ideal,G,VS1
596,0.4,Surat,60.9,62.0,4.73,4.76,2.89,Very Good,J,VS2
2227,0.58,New York City,61.9,56.0,5.36,5.33,3.31,Ideal,F,VS1
6533,1.01,Kimberly,62.8,59.0,6.41,6.33,4.0,Premium,F,VS2
5005,1.0,Surat,61.9,65.0,6.31,6.36,3.92,Good,D,SI1
1739,0.53,Antwerp,61.3,55.0,5.22,5.25,3.21,Ideal,E,VS2
6084,1.25,Surat,61.1,57.0,6.94,6.91,4.23,Ideal,J,VVS2
1574,0.51,Dubai,62.4,58.0,5.13,5.1,3.19,Premium,F,VS2
9870,1.02,Kimberly,60.9,56.0,6.54,6.49,3.97,Ideal,F,VVS2
3806,0.9,Surat,63.8,58.0,6.09,6.13,3.9,Good,D,SI2
744,0.35,Zurich,61.6,57.0,4.53,4.56,2.8,Ideal,E,VS2
827,0.41,Las Vegas,61.9,56.0,4.75,4.78,2.95,Ideal,H,VS1
1208,0.58,Surat,62.6,57.0,5.27,5.33,3.32,Ideal,F,SI2
2575,0.52,Surat,60.6,57.0,5.21,5.22,3.16,Ideal,F,IF
2533,0.65,Paris,61.4,59.0,5.53,5.57,3.41,Ideal,E,VS1
1676,0.53,Amsterdam,61.8,56.0,5.17,5.21,3.21,Ideal,E,VS2
4032,1.0,Amsterdam,62.3,56.0,6.43,6.38,3.99,Ideal,J,VS1
3127,0.73,Antwerp,61.9,57.0,5.79,5.75,3.57,Premium,E,VS2
3358,0.9,Kimberly,60.4,58.0,6.22,6.27,3.77,Very Good,J,VS1
9310,1.01,Zurich,60.0,55.0,6.56,6.6,3.95,Ideal,E,VVS2
2594,0.72,Surat,60.1,57.0,5.79,5.85,3.5,Very Good,H,VS1
465,0.3,Luxembourg,60.7,56.0,4.35,4.37,2.65,Ideal,H,SI1
787,0.39,Amsterdam,62.3,54.0,4.66,4.69,2.91,Ideal,I,VVS2
7917,1.11,Paris,61.6,56.0,6.64,6.67,4.1,Ideal,G,VS1
828,0.32,Kimberly,59.7,59.0,4.44,4.41,2.64,Premium,F,VS2
605,0.3,Paris,62.1,56.0,4.28,4.32,2.67,Ideal,H,VVS2
5290,1.04,Antwerp,60.1,62.0,6.54,6.6,3.95,Very Good,F,SI1
1629,0.5,Madrid,63.4,58.0,5.06,5.04,3.2,Very Good,E,VS2
552,0.24,New York City,59.0,59.0,4.05,4.08,2.4,Very Good,F,VVS1
1941,0.55,Dubai,62.8,56.0,5.2,5.24,3.28,Very Good,E,VS1
1686,0.56,Paris,60.2,56.0,5.35,5.37,3.23,Very Good,G,VS1
983,0.38,Amsterdam,61.8,54.0,4.67,4.71,2.9,Ideal,D,VS1
2335,0.7,Tel Aviv,59.7,59.0,5.73,5.77,3.43,Good,I,VVS2
1320,0.52,Madrid,60.7,56.0,5.22,5.25,3.18,Ideal,D,SI2
1684,0.54,New York City,61.4,57.0,5.23,5.2,3.2,Ideal,G,VS1
1627,0.56,London,60.0,57.0,5.34,5.39,3.22,Very Good,F,VS2
17553,1.89,Surat,61.6,56.0,7.92,7.95,4.89,Ideal,H,VS1
14581,2.09,Kimberly,61.4,60.0,8.24,8.2,5.05,Premium,H,SI2
3758,0.73,Dubai,61.7,57.0,5.77,5.8,3.57,Ideal,E,VS1
723,0.33,Madrid,61.9,54.0,4.42,4.47,2.75,Ideal,E,VS2
1687,0.51,London,62.1,58.0,5.12,5.09,3.17,Premium,F,VS2
544,0.31,Surat,61.4,56.0,4.37,4.39,2.69,Very Good,H,VS1
2438,0.93,Zurich,63.7,54.0,6.15,6.09,3.9,Good,J,SI1
6759,1.01,Paris,63.8,57.0,6.35,6.38,4.06,Good,G,VS1
1035,0.35,Kimberly,60.9,56.0,4.54,4.56,2.77,Ideal,F,IF
635,0.26,New York City,60.9,59.0,4.09,4.12,2.5,Premium,E,VVS1
1706,0.61,Dubai,61.6,56.9,5.4,5.49,3.36,Ideal,H,VS1
15064,2.2,Kimberly,61.7,59.0,8.3,8.34,5.13,Premium,J,VS1
2299,0.7,New York City,62.1,60.0,5.71,5.73,3.55,Premium,D,SI2
4819,1.23,London,62.1,57.0,6.83,6.8,4.23,Ideal,F,SI2
18041,2.01,Tel Aviv,62.9,59.0,7.94,8.03,5.02,Very Good,I,VS1
684,0.3,Surat,62.2,59.0,4.28,4.31,2.67,Premium,G,VVS2
876,0.41,Tel Aviv,60.0,61.0,4.83,4.77,2.88,Premium,H,SI1
2147,0.71,Paris,62.7,60.0,5.69,5.63,3.55,Premium,G,SI2
4543,0.91,Amsterdam,64.1,58.0,6.06,6.1,3.9,Good,G,VVS2
4238,1.02,Dubai,62.1,56.0,6.44,6.41,3.99,Ideal,F,SI2
2136,0.71,Paris,61.4,57.0,5.76,5.8,3.55,Ideal,G,SI1
458,0.28,Paris,60.5,58.0,4.23,4.26,2.57,Very Good,D,VS1
1793,0.7,New York City,56.9,61.0,5.85,5.9,3.34,Good,E,SI2
776,0.3,Kimberly,60.7,57.0,4.34,4.29,2.62,Ideal,F,VS2
3528,0.84,Las Vegas,62.4,60.0,6.04,5.98,3.75,Premium,E,VS2
4551,1.26,Antwerp,64.8,57.0,6.73,6.69,4.35,Fair,I,SI2
2010,0.52,Luxembourg,61.0,56.0,5.2,5.23,3.18,Ideal,D,VS1
13326,2.14,Zurich,61.5,59.0,8.3,8.25,5.11,Premium,J,SI2
13553,2.22,Tel Aviv,59.2,59.0,8.54,8.46,5.03,Premium,F,SI2
5220,1.04,Kimberly,61.4,59.0,6.46,6.5,3.98,Ideal,F,SI1
2543,0.83,Luxembourg,61.9,56.0,6.04,5.97,3.72,Premium,G,SI2
991,0.51,Tel Aviv,61.3,55.0,5.18,5.19,3.18,Ideal,I,SI2
3528,1.0,Tel Aviv,63.9,60.0,6.3,6.26,4.01,Good,I,SI2
2815,0.95,Antwerp,56.0,60.0,6.62,6.53,3.68,Fair,F,SI2
8100,1.05,Tel Aviv,62.3,55.0,6.53,6.5,4.06,Ideal,F,VS1
15874,1.3,Surat,62.3,54.0,6.97,7.03,4.36,Ideal,E,IF
4191,0.9,Kimberly,61.7,59.0,6.19,6.13,3.8,Premium,H,VS2
1692,0.69,Las Vegas,57.9,63.0,5.73,5.77,3.33,Fair,I,VS1
3713,1.02,London,63.4,63.0,6.36,6.32,4.02,Very Good,H,SI2
694,0.39,Antwerp,62.5,55.0,4.68,4.7,2.93,Very Good,G,SI1
1986,0.59,Zurich,59.2,56.0,5.47,5.54,3.26,Very Good,D,VS2
645,0.32,Antwerp,61.0,59.0,4.39,4.43,2.69,Premium,G,VS1
15451,2.0,Surat,60.7,60.0,8.11,8.07,4.91,Premium,H,SI2
10454,1.2,Las Vegas,61.1,56.0,6.88,6.91,4.21,Ideal,G,VVS2
4704,1.26,Amsterdam,59.6,57.0,7.04,7.01,4.19,Ideal,I,SI2
2224,0.8,Antwerp,61.6,56.0,5.94,5.98,3.67,Very Good,J,SI1
3198,0.71,Las Vegas,62.3,56.0,5.66,5.7,3.54,Ideal,E,VS1
942,0.31,Las Vegas,62.7,55.0,4.34,4.31,2.71,Ideal,D,VS2
1338,0.52,Kimberly,62.6,56.0,5.16,5.13,3.22,Ideal,G,SI1
7667,1.05,Surat,59.8,60.0,6.54,6.61,3.93,Very Good,G,VVS2
4228,0.91,Antwerp,62.8,57.0,6.17,6.12,3.86,Premium,D,SI1
819,0.3,Madrid,62.9,58.0,4.29,4.26,2.69,Premium,G,VVS2
503,0.41,Amsterdam,63.8,57.0,4.69,4.72,3.0,Good,F,I1
9498,1.28,Kimberly,62.0,57.0,6.97,6.96,4.32,Ideal,G,VS1
3251,0.8,Amsterdam,60.9,57.0,6.0,6.03,3.66,Ideal,E,SI2
1786,0.55,Kimberly,60.9,55.0,5.29,5.32,3.23,Ideal,G,VS1
1092,0.7,New York City,68.6,59.0,5.45,5.31,3.7,Fair,G,I1
912,0.4,New York City,61.9,59.0,4.72,4.75,2.93,Premium,E,VS2
776,0.3,Antwerp,62.8,55.0,4.33,4.27,2.7,Ideal,F,VS2
5160,1.22,Kimberly,60.8,56.0,6.95,6.91,4.21,Very Good,J,VS2
737,0.4,Surat,60.9,60.0,4.75,4.77,2.9,Premium,E,SI1
898,0.42,Dubai,62.9,56.0,4.8,4.77,3.01,Ideal,E,SI2
753,0.36,Kimberly,61.7,56.0,4.56,4.58,2.82,Very Good,G,VVS2
1637,0.54,Antwerp,62.2,58.0,5.26,5.23,3.26,Premium,E,SI1
1295,0.41,Amsterdam,61.8,55.0,4.76,4.78,2.95,Ideal,F,VVS1
10824,1.6,Dubai,58.6,58.0,7.66,7.72,4.51,Very Good,I,VS1
666,0.33,New York City,62.4,59.0,4.41,4.47,2.77,Premium,G,VS1
2188,0.72,Paris,63.9,62.0,5.7,5.63,3.62,Good,F,SI1
3531,0.78,Las Vegas,60.4,58.0,6.0,5.95,3.61,Ideal,F,VS2
5052,0.88,Antwerp,62.0,59.0,6.09,6.13,3.79,Very Good,F,VVS2
1908,0.53,Amsterdam,61.8,56.0,5.22,5.2,3.22,Ideal,F,VS1
4939,1.0,Tel Aviv,60.0,57.0,6.45,6.41,3.86,Ideal,F,SI1
651,0.31,Dubai,61.3,56.0,4.35,4.38,2.67,Very Good,H,VVS1
4273,1.09,New York City,56.4,62.0,6.97,6.9,3.9,Fair,I,SI1
2278,0.77,Antwerp,61.1,59.0,5.85,5.95,3.59,Very Good,F,SI2
1015,0.41,Zurich,62.6,57.0,4.78,4.74,2.98,Ideal,D,SI1
3584,0.8,Las Vegas,62.2,57.0,5.98,5.95,3.71,Ideal,E,VS2
3187,0.96,Dubai,62.9,59.0,6.3,6.22,3.94,Premium,J,SI1
2814,0.76,Kimberly,61.7,57.0,5.88,5.85,3.62,Ideal,E,SI1
1319,0.55,Kimberly,62.1,56.0,5.2,5.26,3.25,Ideal,H,SI1
18729,1.51,Tel Aviv,61.5,57.0,7.34,7.4,4.53,Ideal,E,VS1
3170,0.76,Amsterdam,61.8,57.0,5.84,5.87,3.62,Ideal,E,SI1
6091,2.06,Kimberly,64.3,58.0,8.03,7.99,5.15,Good,H,I1
807,0.4,Kimberly,62.8,61.0,4.63,4.67,2.92,Very Good,G,VS2
5725,1.24,Surat,64.0,56.0,6.79,6.83,4.36,Very Good,H,SI2
11103,1.55,Zurich,62.0,58.0,7.44,7.39,4.6,Premium,D,SI2
1372,0.42,Kimberly,60.9,57.0,4.83,4.86,2.95,Ideal,E,VS1
3276,1.0,Dubai,62.4,63.0,6.44,6.35,3.99,Very Good,I,SI2
4332,1.04,Paris,60.2,60.0,6.52,6.57,3.94,Very Good,H,SI2
3064,0.7,Surat,61.6,55.0,5.72,5.75,3.53,Ideal,F,VS2
4735,1.22,Tel Aviv,61.7,59.0,6.84,6.8,4.21,Premium,I,SI2
15829,2.0,Kimberly,62.4,55.0,8.03,7.94,4.99,Ideal,H,VS2
6511,1.51,Antwerp,62.9,58.0,7.31,7.26,4.58,Premium,H,SI2
1170,0.38,Zurich,62.4,56.0,4.68,4.64,2.91,Ideal,D,VS1
1151,0.41,Surat,61.0,61.0,4.72,4.75,2.89,Very Good,G,VVS1
1758,0.56,Las Vegas,63.0,59.0,5.24,5.27,3.31,Good,F,VS1
5620,1.12,Paris,61.1,58.0,6.73,6.69,4.1,Premium,E,SI2
10663,1.09,Surat,61.1,58.0,6.63,6.69,4.07,Very Good,F,IF
1020,0.53,Antwerp,61.9,54.0,5.21,5.23,3.23,Ideal,H,SI2
1651,0.85,Dubai,62.7,60.0,6.05,5.96,3.77,Fair,G,I1
462,0.31,Kimberly,62.6,57.0,4.27,4.35,2.7,Ideal,D,SI2
7419,1.44,Kimberly,62.1,55.0,7.25,7.2,4.49,Premium,H,SI2
2110,0.7,New York City,61.9,58.0,5.66,5.68,3.51,Ideal,I,SI1
730,0.32,Luxembourg,62.4,54.0,4.37,4.38,2.73,Ideal,G,VVS2
1130,0.34,London,61.8,55.0,4.46,4.48,2.76,Ideal,D,VVS2
5068,1.29,Madrid,61.3,60.0,6.96,6.98,4.27,Very Good,J,VS2
5646,1.29,Antwerp,60.9,58.0,7.05,7.0,4.28,Ideal,J,VS2
1197,0.5,Tel Aviv,62.8,61.0,4.99,5.01,3.14,Very Good,G,SI1
1116,0.41,Antwerp,62.2,57.0,4.76,4.79,2.97,Very Good,E,VVS2
5539,0.7,Antwerp,60.7,57.0,5.75,5.78,3.5,Ideal,D,VVS2
1115,0.41,Kimberly,60.4,58.0,4.85,4.79,2.91,Premium,H,VVS1
3710,0.71,Dubai,61.4,57.0,5.72,5.73,3.52,Ideal,F,VS1
11090,1.61,Dubai,63.0,60.0,7.45,7.42,4.68,Ideal,E,SI2
1179,0.51,Dubai,62.9,55.0,5.12,5.08,3.21,Premium,I,VS2
730,0.32,Zurich,60.9,61.0,4.39,4.41,2.68,Very Good,G,VVS2
732,0.31,Surat,62.1,58.0,4.33,4.3,2.68,Premium,D,SI1
929,0.43,Amsterdam,62.6,59.0,4.82,4.8,3.01,Premium,G,SI1
6004,0.8,Kimberly,61.9,56.0,5.91,5.95,3.67,Ideal,D,VVS2
554,0.3,Zurich,63.8,55.0,4.26,4.2,2.7,Good,H,SI1
10226,1.37,Antwerp,58.3,60.0,7.3,7.35,4.27,Very Good,G,VS1
1645,0.55,Antwerp,61.0,56.0,5.28,5.31,3.23,Ideal,D,VS2
8564,1.18,London,62.7,55.0,6.77,6.74,4.23,Ideal,G,VS2
1009,0.39,New York City,62.4,56.0,4.68,4.64,2.91,Premium,G,VS2
2723,0.82,Madrid,60.3,57.0,6.07,6.03,3.65,Premium,F,SI2
734,0.31,Luxembourg,61.2,59.0,4.32,4.37,2.66,Premium,D,VS2
18066,2.04,Dubai,60.2,58.0,8.17,8.24,4.94,Premium,F,SI2
1133,0.54,Kimberly,62.3,58.0,5.17,5.2,3.23,Ideal,G,SI2
810,0.36,Antwerp,60.8,59.0,4.62,4.59,2.8,Premium,H,VS1
2290,0.56,Dubai,59.5,61.0,5.36,5.33,3.18,Premium,F,VVS2
6499,1.01,New York City,61.8,57.0,6.4,6.45,3.97,Ideal,G,VS1
1125,0.52,Antwerp,61.9,55.0,5.17,5.23,3.22,Ideal,I,SI2
6653,1.1,Las Vegas,60.0,57.0,6.74,6.7,4.03,Ideal,G,VS2
13291,1.55,Kimberly,61.5,56.0,7.4,7.36,4.54,Ideal,E,SI1
490,0.25,Antwerp,59.1,60.0,4.1,4.12,2.43,Good,F,VVS1
734,0.4,Surat,64.0,56.0,4.69,4.66,2.99,Good,J,VS1
2175,0.53,Surat,62.1,56.0,5.15,5.22,3.22,Ideal,F,VVS2
4116,0.9,Kimberly,61.5,56.0,6.15,6.2,3.8,Very Good,G,VS1
776,0.3,Luxembourg,62.5,57.0,4.32,4.29,2.69,Ideal,G,VS1
871,0.38,Las Vegas,58.8,61.0,4.72,4.77,2.79,Very Good,D,VS2
706,0.45,Luxembourg,61.5,55.0,4.92,4.97,3.04,Ideal,E,SI2
10416,2.0,Kimberly,64.3,60.0,7.87,7.83,5.05,Good,G,SI2
3606,1.15,Dubai,62.0,55.0,6.76,6.69,4.17,Ideal,H,I1
12490,1.51,Kimberly,63.6,56.0,7.34,7.23,4.63,Good,E,SI1
7437,1.12,Antwerp,62.8,56.0,6.67,6.61,4.17,Premium,F,VS2
571,0.31,Surat,62.1,58.0,4.3,4.33,2.68,Very Good,D,SI1
664,0.41,Las Vegas,61.7,55.0,4.78,4.81,2.96,Ideal,G,SI2
982,0.4,Amsterdam,61.1,59.0,4.71,4.75,2.89,Premium,F,VS1
5034,1.16,Antwerp,62.4,55.0,6.69,6.77,4.2,Very Good,E,SI2
646,0.34,Tel Aviv,62.2,57.0,4.42,4.46,2.76,Ideal,E,VS2
7182,1.35,Dubai,61.6,62.0,7.15,7.1,4.39,Fair,I,VS2
1184,0.41,Kimberly,61.2,62.0,4.76,4.78,2.92,Very Good,E,VVS1
838,0.33,Kimberly,61.1,56.0,4.47,4.5,2.74,Ideal,H,IF
5006,1.01,New York City,61.7,57.0,6.49,6.44,3.99,Premium,D,SI2
447,0.3,Kimberly,60.1,62.0,4.35,4.37,2.62,Very Good,G,SI1
470,0.27,Kimberly,62.0,57.0,4.11,4.15,2.56,Very Good,D,VS2
5846,1.2,Zurich,62.4,58.0,6.77,6.73,4.21,Premium,G,SI2
984,0.33,Zurich,61.6,56.0,4.45,4.48,2.75,Ideal,G,IF
2202,0.57,Surat,61.0,54.0,5.39,5.43,3.3,Ideal,E,VS2
3457,0.9,Antwerp,63.1,58.0,6.13,6.11,3.86,Very Good,F,SI2
4441,0.9,Dubai,61.0,61.0,6.14,6.18,3.76,Very Good,F,SI2
2789,0.55,Las Vegas,60.9,57.0,5.28,5.3,3.22,Ideal,G,IF
567,0.4,Surat,64.0,56.0,4.66,4.69,2.99,Good,J,VS1
1802,0.52,Kimberly,61.9,55.0,5.19,5.21,3.22,Ideal,D,VS2
4455,1.04,Luxembourg,61.4,57.0,6.54,6.48,4.0,Ideal,G,SI2
1046,0.31,Antwerp,62.6,61.0,4.31,4.28,2.69,Premium,G,VVS1
554,0.32,Kimberly,62.7,58.0,4.37,4.34,2.73,Premium,I,SI1
3211,0.77,Dubai,59.5,58.0,5.96,5.94,3.54,Premium,F,VS1
556,0.36,Zurich,61.9,56.0,4.54,4.57,2.82,Ideal,I,VS2
2671,0.71,Kimberly,61.9,62.0,5.69,5.72,3.53,Very Good,G,VS2
1632,0.58,Madrid,62.3,53.7,5.35,5.38,3.34,Ideal,G,VS2
891,0.31,Antwerp,62.2,55.0,4.35,4.4,2.72,Ideal,G,IF
1857,0.53,Surat,62.6,56.0,5.14,5.18,3.23,Ideal,D,VS2
4125,0.9,London,64.5,61.0,6.07,6.03,3.9,Fair,E,VS2
593,0.31,Paris,63.9,57.0,4.33,4.28,2.75,Good,D,SI2
2308,0.71,Antwerp,62.0,56.0,5.72,5.77,3.56,Ideal,E,SI1
2964,1.0,Antwerp,65.7,54.0,6.24,6.16,4.07,Fair,G,SI1
12030,1.7,Paris,63.3,57.0,7.59,7.51,4.78,Very Good,E,SI2
